Date,Open,High,Low,Close,Adj Close,Volume
2001-04-27,54000.000000,54900.000000,53200.000000,53800.000000,42404.378906,118500
2001-04-30,54000.000000,55800.000000,54000.000000,54700.000000,43113.750000,201700
2001-05-01,54700.000000,54700.000000,54700.000000,54700.000000,43113.750000,0
2001-05-02,55900.000000,55900.000000,54500.000000,55000.000000,43350.207031,232300
2001-05-03,55500.000000,58000.000000,54700.000000,58000.000000,45714.761719,353500
2001-05-04,57300.000000,58900.000000,57000.000000,58900.000000,46424.125000,201300
2001-05-07,59800.000000,59800.000000,58100.000000,59400.000000,46818.218750,108900
2001-05-08,59100.000000,60800.000000,58100.000000,59700.000000,47054.675781,242400
2001-05-09,58700.000000,59400.000000,57500.000000,59000.000000,46502.941406,188800
2001-05-10,58100.000000,58800.000000,57300.000000,58000.000000,45714.761719,212700
2001-05-11,58000.000000,58000.000000,56500.000000,56800.000000,44768.929688,126300
2001-05-14,57300.000000,57800.000000,56500.000000,56500.000000,44532.488281,87200
2001-05-15,56500.000000,57300.000000,55100.000000,55400.000000,43665.468750,211900
2001-05-16,55500.000000,56600.000000,55400.000000,56000.000000,44138.382813,136500
2001-05-17,57000.000000,57600.000000,56000.000000,56500.000000,44532.488281,870100
2001-05-18,56000.000000,58900.000000,55700.000000,58900.000000,46424.125000,438000
2001-05-21,59700.000000,60600.000000,59100.000000,59600.000000,46975.859375,457900
2001-05-22,60000.000000,60900.000000,58700.000000,60300.000000,47527.582031,298600
2001-05-23,60500.000000,61100.000000,59200.000000,60600.000000,47764.035156,310400
2001-05-24,60000.000000,62500.000000,59900.000000,62000.000000,48867.496094,384900
2001-05-25,62500.000000,64400.000000,62500.000000,63500.000000,50049.781250,439600
2001-05-28,63900.000000,64200.000000,63000.000000,64000.000000,50443.875000,197500
2001-05-29,63900.000000,65500.000000,63200.000000,64500.000000,50837.960938,293600
2001-05-30,64500.000000,64500.000000,62300.000000,63000.000000,49655.695313,228600
2001-05-31,60100.000000,61500.000000,60100.000000,61300.000000,48315.765625,230300
2001-06-01,61400.000000,61400.000000,60000.000000,61000.000000,48079.316406,153600
2001-06-04,61100.000000,61200.000000,59700.000000,60200.000000,47448.773438,124500
2001-06-05,60200.000000,61200.000000,60000.000000,60000.000000,47291.132813,200600
2001-06-06,60000.000000,60000.000000,60000.000000,60000.000000,47291.132813,0
2001-06-07,59100.000000,59900.000000,58600.000000,59900.000000,47212.312500,195700
2001-06-08,60000.000000,62300.000000,60000.000000,61500.000000,48473.406250,182100
2001-06-11,61000.000000,63200.000000,60600.000000,62800.000000,49498.050781,207900
2001-06-12,62300.000000,63200.000000,61800.000000,62800.000000,49498.050781,169800
2001-06-13,62800.000000,63700.000000,62300.000000,63700.000000,50207.414063,220700
2001-06-14,63700.000000,64100.000000,63200.000000,63200.000000,49813.324219,227900
2001-06-15,62500.000000,62500.000000,61400.000000,62100.000000,48946.312500,197800
2001-06-18,62200.000000,62300.000000,60600.000000,61400.000000,48394.593750,159500
2001-06-19,61100.000000,62000.000000,60500.000000,60900.000000,48000.492188,112300
2001-06-20,61000.000000,62500.000000,60500.000000,61800.000000,48709.867188,265600
2001-06-21,61600.000000,62700.000000,61600.000000,62400.000000,49182.773438,123500
2001-06-22,63000.000000,63000.000000,61500.000000,61500.000000,48473.406250,83200
2001-06-25,61500.000000,61500.000000,60200.000000,61000.000000,48079.316406,78800
2001-06-26,60300.000000,61000.000000,59800.000000,60400.000000,47606.410156,91800
2001-06-27,59000.000000,61000.000000,59000.000000,60600.000000,47764.035156,124400
2001-06-28,60900.000000,62200.000000,60800.000000,61300.000000,48717.738281,166500
2001-06-29,62200.000000,63200.000000,61800.000000,62700.000000,49830.367188,336200
2001-07-02,63000.000000,63000.000000,61700.000000,62500.000000,49671.421875,116700
2001-07-03,62500.000000,63000.000000,61400.000000,61600.000000,48956.148438,115700
2001-07-04,60900.000000,62000.000000,60800.000000,61800.000000,49115.105469,98600
2001-07-05,61500.000000,61900.000000,61200.000000,61600.000000,48956.148438,74600
2001-07-06,60000.000000,61100.000000,60000.000000,60400.000000,48002.464844,130800
2001-07-09,59400.000000,59800.000000,58500.000000,58700.000000,46651.398438,195500
2001-07-10,59000.000000,59200.000000,56800.000000,57100.000000,45379.808594,144200
2001-07-11,56000.000000,57000.000000,54700.000000,54800.000000,43551.906250,284800
2001-07-12,55300.000000,56400.000000,55000.000000,55500.000000,44108.230469,227400
2001-07-13,56100.000000,56500.000000,53500.000000,54000.000000,42916.105469,364700
2001-07-16,53000.000000,54400.000000,52300.000000,53300.000000,42359.789063,194700
2001-07-17,53300.000000,53300.000000,53300.000000,53300.000000,42359.789063,0
2001-07-18,52500.000000,53200.000000,49700.000000,50400.000000,40055.035156,441700
2001-07-19,49500.000000,51200.000000,49100.000000,51000.000000,40531.875000,169000
2001-07-20,51300.000000,51300.000000,49700.000000,50400.000000,40055.035156,120700
2001-07-23,49850.000000,51000.000000,49850.000000,50400.000000,40055.035156,117700
2001-07-24,49800.000000,51500.000000,49750.000000,51500.000000,40929.253906,176300
2001-07-25,51000.000000,52200.000000,50300.000000,51500.000000,40929.253906,107500
2001-07-26,51800.000000,52800.000000,51600.000000,52700.000000,41882.937500,107200
2001-07-27,53700.000000,54500.000000,52900.000000,54100.000000,42995.585938,174300
2001-07-30,54000.000000,54000.000000,52400.000000,52600.000000,41803.468750,76900
2001-07-31,53300.000000,53300.000000,51800.000000,53000.000000,42121.378906,115400
2001-08-01,53000.000000,54200.000000,52400.000000,54000.000000,42916.105469,289200
2001-08-02,54900.000000,56000.000000,53500.000000,55000.000000,43710.855469,228200
2001-08-03,55800.000000,55900.000000,54500.000000,55400.000000,44028.750000,94600
2001-08-06,54900.000000,56400.000000,54600.000000,56000.000000,44505.589844,139000
2001-08-07,55000.000000,57000.000000,55000.000000,56800.000000,45141.390625,132700
2001-08-08,56800.000000,56800.000000,55500.000000,56500.000000,44902.968750,66500
2001-08-09,55200.000000,55500.000000,54400.000000,54800.000000,43551.906250,137300
2001-08-10,55500.000000,55800.000000,54600.000000,55500.000000,44108.230469,58100
2001-08-13,55500.000000,55500.000000,54100.000000,54700.000000,43472.429688,75600
2001-08-14,54800.000000,56000.000000,54400.000000,55200.000000,43869.804688,125700
2001-08-15,55200.000000,55200.000000,55200.000000,55200.000000,43869.804688,0
2001-08-16,54100.000000,55700.000000,54100.000000,54900.000000,43631.382813,117600
2001-08-17,54200.000000,55100.000000,54200.000000,54700.000000,43472.429688,117400
2001-08-20,53600.000000,54400.000000,52000.000000,52200.000000,41485.566406,108300
2001-08-21,53000.000000,54000.000000,52500.000000,54000.000000,42916.105469,118900
2001-08-22,53500.000000,54200.000000,52800.000000,53700.000000,42677.687500,111100
2001-08-23,54100.000000,54500.000000,52900.000000,53200.000000,42280.320313,105000
2001-08-24,53000.000000,54000.000000,52600.000000,53000.000000,42121.378906,95300
2001-08-27,53300.000000,54400.000000,53300.000000,54300.000000,43154.531250,146500
2001-08-28,53900.000000,55000.000000,53600.000000,55000.000000,43710.855469,101400
2001-08-29,54500.000000,54700.000000,53800.000000,54400.000000,43234.011719,134700
2001-08-30,54200.000000,54200.000000,53700.000000,53900.000000,42836.632813,92700
2001-08-31,52800.000000,53500.000000,52700.000000,53000.000000,42121.378906,144500
2001-09-03,53900.000000,54000.000000,52700.000000,53600.000000,42598.214844,40300
2001-09-04,54400.000000,54600.000000,52800.000000,54600.000000,43392.953125,101900
2001-09-05,53600.000000,54500.000000,53100.000000,54500.000000,43313.472656,96700
2001-09-06,54200.000000,55000.000000,53100.000000,53100.000000,42200.839844,92200
2001-09-07,52500.000000,53000.000000,52100.000000,52500.000000,41723.996094,112800
2001-09-10,51700.000000,52700.000000,51500.000000,52200.000000,41485.566406,59000
2001-09-11,52000.000000,53000.000000,52000.000000,52500.000000,41723.996094,51600
2001-09-12,45100.000000,49800.000000,45100.000000,45500.000000,36160.800781,180400
2001-09-13,47100.000000,47700.000000,45600.000000,47600.000000,37829.761719,274200
2001-09-14,48500.000000,48800.000000,46500.000000,47600.000000,37829.761719,206000
2001-09-17,46500.000000,47500.000000,45600.000000,46000.000000,36558.167969,79900
2001-09-18,47000.000000,47200.000000,45400.000000,46000.000000,36558.167969,196100
2001-09-19,46100.000000,46450.000000,45500.000000,45800.000000,36399.226563,116900
2001-09-20,44700.000000,44700.000000,42400.000000,43200.000000,34332.890625,280500
2001-09-21,42000.000000,42000.000000,39600.000000,40000.000000,31789.712891,729900
2001-09-24,40000.000000,40000.000000,40000.000000,40000.000000,31789.712891,0
2001-09-25,41500.000000,41500.000000,38500.000000,38500.000000,30597.603516,360400
2001-09-26,39000.000000,39700.000000,38700.000000,39150.000000,31114.189453,221200
2001-09-27,38500.000000,39400.000000,38150.000000,39400.000000,31312.863281,169600
2001-09-28,39400.000000,39400.000000,39400.000000,39400.000000,31312.863281,0
2001-10-01,39400.000000,39400.000000,39400.000000,39400.000000,31312.863281,0
2001-10-02,39400.000000,39400.000000,39400.000000,39400.000000,31312.863281,0
2001-10-03,39400.000000,39400.000000,39400.000000,39400.000000,31312.863281,0
2001-10-04,44000.000000,45350.000000,43500.000000,44950.000000,35723.691406,414500
2001-10-05,44950.000000,45300.000000,43950.000000,44800.000000,35604.480469,142500
2001-10-08,45300.000000,45300.000000,43500.000000,44100.000000,35048.160156,109400
2001-10-09,44300.000000,47200.000000,44300.000000,46500.000000,36955.542969,273600
2001-10-10,46500.000000,47600.000000,46000.000000,47400.000000,37670.812500,220900
2001-10-11,48400.000000,48900.000000,47850.000000,47900.000000,38068.179688,330900
2001-10-12,49100.000000,49400.000000,47600.000000,48400.000000,38465.550781,378000
2001-10-15,48350.000000,49200.000000,47900.000000,49050.000000,38982.128906,112900
2001-10-16,49800.000000,49800.000000,48800.000000,49300.000000,39180.824219,122600
2001-10-17,50000.000000,50500.000000,49250.000000,50500.000000,40134.503906,294800
2001-10-18,50000.000000,50300.000000,49300.000000,50000.000000,39737.144531,104800
2001-10-19,50000.000000,50500.000000,49250.000000,50200.000000,39896.093750,86300
2001-10-22,49100.000000,52000.000000,49100.000000,52000.000000,41326.621094,148300
2001-10-23,52500.000000,54200.000000,52000.000000,52000.000000,41326.621094,289900
2001-10-24,52900.000000,53600.000000,52800.000000,53500.000000,42518.738281,268800
2001-10-25,54000.000000,54800.000000,53600.000000,54400.000000,43234.011719,316900
2001-10-26,53800.000000,53900.000000,51400.000000,51900.000000,41247.156250,471100
2001-10-29,52300.000000,53100.000000,51500.000000,52200.000000,41485.566406,301100
2001-10-30,51000.000000,51700.000000,50400.000000,51300.000000,40770.308594,119500
2001-10-31,50400.000000,52000.000000,50400.000000,52000.000000,41326.621094,88000
2001-11-01,52900.000000,53200.000000,51400.000000,53000.000000,42121.378906,119000
2001-11-02,53500.000000,53900.000000,53200.000000,53800.000000,42757.160156,188300
2001-11-05,53900.000000,54100.000000,53100.000000,54000.000000,42916.105469,96600
2001-11-06,54000.000000,54800.000000,53500.000000,54000.000000,42916.105469,205400
2001-11-07,54000.000000,54300.000000,53200.000000,53400.000000,42439.261719,129500
2001-11-08,53400.000000,54500.000000,53400.000000,54000.000000,42916.105469,194200
2001-11-09,54000.000000,54000.000000,54000.000000,54000.000000,42916.105469,0
2001-11-12,53300.000000,54100.000000,52900.000000,54000.000000,42916.105469,162900
2001-11-13,53300.000000,55500.000000,53300.000000,55100.000000,43790.320313,244700
2001-11-14,55400.000000,57800.000000,54500.000000,57800.000000,45936.128906,389200
2001-11-15,57700.000000,58800.000000,56700.000000,58800.000000,46730.875000,303100
2001-11-16,58500.000000,58800.000000,57200.000000,58400.000000,46412.972656,201600
2001-11-19,57400.000000,58800.000000,57400.000000,58200.000000,46254.027344,211200
2001-11-20,58500.000000,59500.000000,56500.000000,56700.000000,45061.917969,199100
2001-11-21,56400.000000,56500.000000,54800.000000,55700.000000,44267.171875,350600
2001-11-22,55700.000000,57000.000000,55000.000000,57000.000000,45300.343750,221900
2001-11-23,57000.000000,59000.000000,56600.000000,58900.000000,46810.347656,356600
2001-11-26,60000.000000,61100.000000,59700.000000,61100.000000,48558.777344,578700
2001-11-27,60600.000000,61100.000000,59000.000000,60000.000000,47684.566406,410300
2001-11-28,59300.000000,60200.000000,57000.000000,57500.000000,45697.714844,279200
2001-11-29,57500.000000,58400.000000,55800.000000,58000.000000,46095.082031,178800
2001-11-30,59500.000000,59500.000000,57800.000000,58000.000000,46095.082031,149600
2001-12-03,57900.000000,59800.000000,57000.000000,59500.000000,47287.195313,263900
2001-12-04,60000.000000,60700.000000,59100.000000,60500.000000,48081.933594,302900
2001-12-05,61000.000000,65600.000000,61000.000000,64300.000000,51101.972656,694700
2001-12-06,65900.000000,66000.000000,62100.000000,63000.000000,50068.800781,477800
2001-12-07,62100.000000,63000.000000,61700.000000,62500.000000,49671.421875,458700
2001-12-10,62500.000000,62600.000000,59100.000000,59500.000000,47287.195313,246700
2001-12-11,59500.000000,59700.000000,58500.000000,59400.000000,47207.710938,184300
2001-12-12,58600.000000,59900.000000,58000.000000,59000.000000,46889.832031,450300
2001-12-13,59000.000000,59100.000000,57000.000000,57700.000000,45856.652344,564600
2001-12-14,57900.000000,58200.000000,56700.000000,56900.000000,45220.871094,421500
2001-12-17,56100.000000,57200.000000,54300.000000,54300.000000,43154.531250,242000
2001-12-18,53800.000000,56000.000000,53500.000000,53900.000000,42836.632813,331400
2001-12-19,53700.000000,54900.000000,53700.000000,54500.000000,43313.472656,214000
2001-12-20,54800.000000,56400.000000,54100.000000,55400.000000,44028.750000,330800
2001-12-21,55400.000000,55500.000000,54000.000000,54200.000000,43075.058594,207700
2001-12-24,54500.000000,54900.000000,54000.000000,54300.000000,43154.531250,142200
2001-12-25,54300.000000,54300.000000,54300.000000,54300.000000,43154.531250,0
2001-12-26,54300.000000,55500.000000,54200.000000,55300.000000,43949.285156,158600
2001-12-27,54900.000000,56700.000000,54500.000000,56500.000000,46154.906250,196200
2001-12-28,56900.000000,58300.000000,56700.000000,58000.000000,47380.261719,249900
2001-12-31,58000.000000,58000.000000,58000.000000,58000.000000,47380.261719,0
2002-01-01,58000.000000,58000.000000,58000.000000,58000.000000,47380.261719,0
2002-01-02,58000.000000,59700.000000,57100.000000,58600.000000,47870.406250,247800
2002-01-03,58600.000000,58600.000000,58600.000000,58600.000000,47870.406250,0
2002-01-04,57800.000000,58300.000000,56700.000000,57400.000000,46890.113281,373600
2002-01-07,57400.000000,57500.000000,55700.000000,56700.000000,46318.289063,437600
2002-01-08,56000.000000,56100.000000,54600.000000,54600.000000,44602.804688,384300
2002-01-09,53900.000000,54600.000000,53800.000000,54500.000000,44521.101563,456200
2002-01-10,54500.000000,55600.000000,53500.000000,53500.000000,43704.210938,449000
2002-01-11,53500.000000,54800.000000,53500.000000,53800.000000,43949.281250,393600
2002-01-14,53800.000000,54700.000000,52600.000000,54700.000000,44684.492188,503700
2002-01-15,54000.000000,54000.000000,52800.000000,52800.000000,43132.371094,250000
2002-01-16,52700.000000,53100.000000,51600.000000,51700.000000,42233.777344,229800
2002-01-17,50700.000000,51800.000000,49900.000000,51400.000000,41988.718750,389800
2002-01-18,51400.000000,51700.000000,50000.000000,50500.000000,41253.500000,258400
2002-01-21,50500.000000,50500.000000,49000.000000,49700.000000,40599.972656,411300
2002-01-22,50400.000000,53600.000000,50200.000000,53400.000000,43622.515625,784400
2002-01-23,53400.000000,54500.000000,52500.000000,54400.000000,44439.414063,800100
2002-01-24,55500.000000,57400.000000,55500.000000,56700.000000,46318.289063,831100
2002-01-25,57500.000000,58300.000000,57000.000000,57600.000000,47053.492188,750500
2002-01-28,58100.000000,59100.000000,57500.000000,57600.000000,47053.492188,551400
2002-01-29,57600.000000,57800.000000,55600.000000,55600.000000,45419.695313,394600
2002-01-30,54100.000000,54900.000000,52300.000000,52600.000000,42968.988281,540000
2002-01-31,52600.000000,52600.000000,52600.000000,52600.000000,42968.988281,0
2002-02-01,54500.000000,54900.000000,53000.000000,53100.000000,43377.445313,494800
2002-02-04,53500.000000,53800.000000,52800.000000,53000.000000,43295.753906,246200
